;Unnamed: 0;komentar;label;step01;tokens;final_tokens;step02;finalText_str;ProcessedText
140;140;<username> Yh salah pelatih dong, krn pelatih hebat pasti mampu mengakomodasi kualitas pemainnya, klo pemain ga bisa maen possesion yg jgn main itu, pemilihan pemainnya juga byk kurang tepat kok STY, contoh dendy ma egy itu ga banget maennya;negatif; yh salah pelatih dong krn pelatih hebat pasti mampu mengakomodasi kualitas pemainnya klo pemain ga bisa maen possesion yg jgn main itu pemilihan pemainnya juga byk kurang tepat kok sty contoh dendy ma egy itu ga banget maennya;['yh', 'salah', 'pelatih', 'dong', 'krn', 'pelatih', 'hebat', 'pasti', 'mampu', 'mengakomodasi', 'kualitas', 'pemainnya', 'klo', 'pemain', 'ga', 'bisa', 'maen', 'possesion', 'yg', 'jgn', 'main', 'itu', 'pemilihan', 'pemainnya', 'juga', 'byk', 'kurang', 'tepat', 'kok', 'sty', 'contoh', 'dendy', 'ma', 'egy', 'itu', 'ga', 'banget', 'maennya'];['yh', 'salah', 'pelatih', 'dong', 'krn', 'pelatih', 'hebat', 'pasti', 'mampu', 'mengakomodasi', 'kualitas', 'pemainnya', 'klo', 'pemain', 'ga', 'bisa', 'maen', 'possesion', 'yg', 'jgn', 'main', 'itu', 'pemilihan', 'pemainnya', 'juga', 'byk', 'kurang', 'tepat', 'kok', 'sty', 'contoh', 'dendy', 'ma', 'egy', 'itu', 'ga', 'banget', 'maennya'];yh salah pelatih dong krn pelatih hebat pasti mampu mengakomodasi kualitas pemainnya klo pemain ga bisa maen possesion yg jgn main itu pemilihan pemainnya juga byk kurang tepat kok sty contoh dendy ma egy itu ga banget maennya;yh salah pelatih dong krn pelatih hebat pasti mampu mengakomodasi kualitas pemainnya klo pemain ga bisa maen possesion yg jgn main itu pemilihan pemainnya juga byk kurang tepat kok sty contoh dendy ma egy itu ga banget maennya;yh salah latih dong krn latih hebat mampu akomodasi kualitas main klo main ga maen possesion jgn main pilih main byk kurang tepat kok sty contoh dendy ma egy ga banget maennya
141;141;<username> kayaknya STY kena teluh,kwkwkwkkw;negatif; kayaknya sty kena teluh kwkwkwkkw;['kayaknya', 'sty', 'kena', 'teluh', 'kwkwkwkkw'];['kayaknya', 'sty', 'kena', 'teluh', 'kwkwkwkkw'];kayaknya sty kena teluh kwkwkwkkw;kayaknya sty kena teluh kwkwkwkkw;kayak sty kena teluh kwkwkwkkw
142;142;<username> Kemampuan STY sudah mentok dgn personil Garuda.;negatif; kemampuan sty sudah mentok dgn personil garuda;['kemampuan', 'sty', 'sudah', 'mentok', 'dgn', 'personil', 'garuda'];['kemampuan', 'sty', 'sudah', 'mentok', 'dgn', 'personil', 'garuda'];kemampuan sty sudah mentok dgn personil garuda;kemampuan sty sudah mentok dgn personil garuda;mampu sty mentok dgn personil garuda
143;143;<username> wkwkwk sampe agak kacau krn mertahanin gaya main, tapi keliatannya sekacau apapun gaada perubahan taktik selama pertandingan (pdhl di pertandingan kompetitif sty sering ubah2 taktik), kemungkinan besar ini akan jadi pakem taktik buat piala asia cmiiw;negatif; wkwkwk sampe agak kacau krn mertahanin gaya main tapi keliatannya sekacau apapun gaada perubahan taktik selama pertandingan pdhl di pertandingan kompetitif sty sering ubah taktik kemungkinan besar ini akan jadi pakem taktik buat piala asia cmiiw;['wkwkwk', 'sampe', 'agak', 'kacau', 'krn', 'mertahanin', 'gaya', 'main', 'tapi', 'keliatannya', 'sekacau', 'apapun', 'gaada', 'perubahan', 'taktik', 'selama', 'pertandingan', 'pdhl', 'di', 'pertandingan', 'kompetitif', 'sty', 'sering', 'ubah', 'taktik', 'kemungkinan', 'besar', 'ini', 'akan', 'jadi', 'pakem', 'taktik', 'buat', 'piala', 'asia', 'cmiiw'];['wkwkwk', 'sampe', 'agak', 'kacau', 'krn', 'mertahanin', 'gaya', 'main', 'tapi', 'keliatannya', 'sekacau', 'apapun', 'gaada', 'perubahan', 'taktik', 'selama', 'pertandingan', 'pdhl', 'di', 'pertandingan', 'kompetitif', 'sty', 'sering', 'ubah', 'taktik', 'kemungkinan', 'besar', 'ini', 'akan', 'jadi', 'pakem', 'taktik', 'buat', 'piala', 'asia', 'cmiiw'];wkwkwk sampe agak kacau krn mertahanin gaya main tapi keliatannya sekacau apapun gaada perubahan taktik selama pertandingan pdhl di pertandingan kompetitif sty sering ubah taktik kemungkinan besar ini akan jadi pakem taktik buat piala asia cmiiw;wkwkwk sampe agak kacau krn mertahanin gaya main tapi keliatannya sekacau apapun gaada perubahan taktik selama pertandingan pdhl di pertandingan kompetitif sty sering ubah taktik kemungkinan besar ini akan jadi pakem taktik buat piala asia cmiiw;wkwkwk sampe kacau krn mertahanin gaya main liat kacau apa gaada ubah taktik lama tanding pdhl tanding kompetitif sty sering ubah taktik mungkin besar akan jadi pakem taktik buat piala asia cmiiw
144;144;<username> setuju bngt bro...first half eksperimen STY Gagal total tuh. pemaen lokal yg diFirst half pada prett semua maennya gajelas ga bisa apa2 bkin bnyk kesalahan...klo klh satu gol masih dimaklumin,ini 4 gol tanpa balas. memalukan;negatif; setuju bngt bro first half eksperimen sty gagal total tuh pemaen lokal yg difirst half pada prett semua maennya gajelas ga bisa apa bkin bnyk kesalahan klo klh satu gol masih dimaklumin ini   gol tanpa balas memalukan;['setuju', 'bngt', 'bro', 'first', 'half', 'eksperimen', 'sty', 'gagal', 'total', 'tuh', 'pemaen', 'lokal', 'yg', 'difirst', 'half', 'pada', 'prett', 'semua', 'maennya', 'gajelas', 'ga', 'bisa', 'apa', 'bkin', 'bnyk', 'kesalahan', 'klo', 'klh', 'satu', 'gol', 'masih', 'dimaklumin', 'ini', 'gol', 'tanpa', 'balas', 'memalukan'];['setuju', 'bngt', 'bro', 'first', 'half', 'eksperimen', 'sty', 'gagal', 'total', 'tuh', 'pemaen', 'lokal', 'yg', 'difirst', 'half', 'pada', 'prett', 'semua', 'maennya', 'gajelas', 'ga', 'bisa', 'apa', 'bkin', 'bnyk', 'kesalahan', 'klo', 'klh', 'satu', 'gol', 'masih', 'dimaklumin', 'ini', 'gol', 'tanpa', 'balas', 'memalukan'];setuju bngt bro first half eksperimen sty gagal total tuh pemaen lokal yg difirst half pada prett semua maennya gajelas ga bisa apa bkin bnyk kesalahan klo klh satu gol masih dimaklumin ini gol tanpa balas memalukan;setuju bngt bro first half eksperimen sty gagal total tuh pemaen lokal yg difirst half pada prett semua maennya gajelas ga bisa apa bkin bnyk kesalahan klo klh satu gol masih dimaklumin ini gol tanpa balas memalukan;tuju bngt bro first half eksperimen sty gagal total tuh pemaen lokal difirst half prett semua maennya gajelas ga apa bkin bnyk salah klo klh satu gol dimaklumin gol balas malu
145;145;<username> Tolong  selamatkan Timnas, jika mmg hasil buruk terus menerpa, segera saja STY diberhentikan, sakit hati kami dengan hasil semalam;negatif; tolong selamatkan timnas jika mmg hasil buruk terus menerpa segera saja sty diberhentikan sakit hati kami dengan hasil semalam;['tolong', 'selamatkan', 'timnas', 'jika', 'mmg', 'hasil', 'buruk', 'terus', 'menerpa', 'segera', 'saja', 'sty', 'diberhentikan', 'sakit', 'hati', 'kami', 'dengan', 'hasil', 'semalam'];['tolong', 'selamatkan', 'timnas', 'jika', 'mmg', 'hasil', 'buruk', 'terus', 'menerpa', 'segera', 'saja', 'sty', 'diberhentikan', 'sakit', 'hati', 'kami', 'dengan', 'hasil', 'semalam'];tolong selamatkan timnas jika mmg hasil buruk terus menerpa segera saja sty diberhentikan sakit hati kami dengan hasil semalam;tolong selamatkan timnas jika mmg hasil buruk terus menerpa segera saja sty diberhentikan sakit hati kami dengan hasil semalam;selamat timnas mmg hasil buruk terus terpa segera sty henti sakit hati dengan hasil malam
146;146;<username> Komunikasi..satu kekurangan sty gk bs bhs inggris.;negatif; komunikasi satu kekurangan sty gk bs bhs inggris;['komunikasi', 'satu', 'kekurangan', 'sty', 'gk', 'bs', 'bhs', 'inggris'];['komunikasi', 'satu', 'kekurangan', 'sty', 'gk', 'bs', 'bhs', 'inggris'];komunikasi satu kekurangan sty gk bs bhs inggris;komunikasi satu kekurangan sty gk bs bhs inggris;komunikasi satu kurang sty gk bs bhs inggris
147;147;Saran ke STY, latih pemain utk bikin gol ke gawang lawan, aturan baru di spbola hal itu diperbolehkan....;negatif;saran ke sty latih pemain utk bikin gol ke gawang lawan aturan baru di spbola hal itu diperbolehkan;['saran', 'ke', 'sty', 'latih', 'pemain', 'utk', 'bikin', 'gol', 'ke', 'gawang', 'lawan', 'aturan', 'baru', 'di', 'spbola', 'hal', 'itu', 'diperbolehkan'];['saran', 'ke', 'sty', 'latih', 'pemain', 'utk', 'bikin', 'gol', 'ke', 'gawang', 'lawan', 'aturan', 'baru', 'di', 'spbola', 'hal', 'itu', 'diperbolehkan'];saran ke sty latih pemain utk bikin gol ke gawang lawan aturan baru di spbola hal itu diperbolehkan;saran ke sty latih pemain utk bikin gol ke gawang lawan aturan baru di spbola hal itu diperbolehkan;saran sty latih main utk bikin gol gawang lawan atur baru spbola itu boleh
148;148;<username> jelasin donk knp sandy walsh kmrn gak maen ya? Capek? Cedera atau bgmn ya?? Lbh pilih maksa witan jd bek kanan... Apa STY sbgitu gak suka nya sama Sandy Walsh????;negatif; jelasin donk knp sandy walsh kmrn gak maen ya capek cedera atau bgmn ya lbh pilih maksa witan jd bek kanan apa sty sbgitu gak suka nya sama sandy walsh;['jelasin', 'donk', 'knp', 'sandy', 'walsh', 'kmrn', 'gak', 'maen', 'ya', 'capek', 'cedera', 'atau', 'bgmn', 'ya', 'lbh', 'pilih', 'maksa', 'witan', 'jd', 'bek', 'kanan', 'apa', 'sty', 'sbgitu', 'gak', 'suka', 'nya', 'sama', 'sandy', 'walsh'];['jelasin', 'donk', 'knp', 'sandy', 'walsh', 'kmrn', 'gak', 'maen', 'ya', 'capek', 'cedera', 'atau', 'bgmn', 'ya', 'lbh', 'pilih', 'maksa', 'witan', 'jd', 'bek', 'kanan', 'apa', 'sty', 'sbgitu', 'gak', 'suka', 'nya', 'sama', 'sandy', 'walsh'];jelasin donk knp sandy walsh kmrn gak maen ya capek cedera atau bgmn ya lbh pilih maksa witan jd bek kanan apa sty sbgitu gak suka nya sama sandy walsh;jelasin donk knp sandy walsh kmrn gak maen ya capek cedera atau bgmn ya lbh pilih maksa witan jd bek kanan apa sty sbgitu gak suka nya sama sandy walsh;jelasin donk knp sandy walsh kmrn gak maen capek cedera bgmn lbh pilih maksa witan jd bek kanan apa sty sbgitu gak suka sama sandy walsh
149;149;<username> Pak timnas kita keog lagi pak dengan skor mencolok lagi ðŸ™‚, tolong bilangin ke STY jangan gonta-ganti formasi permainan pak kalo bisa semua pemain keturunan yg ada di line up diturunin semuanya besok di leg ke 2 biar ngga kebantai lagi;negatif; pak timnas kita keog lagi pak dengan skor mencolok lagi tolong bilangin ke sty jangan gonta ganti formasi permainan pak kalo bisa semua pemain keturunan yg ada di line up diturunin semuanya besok di leg ke   biar ngga kebantai lagi;['pak', 'timnas', 'kita', 'keog', 'lagi', 'pak', 'dengan', 'skor', 'mencolok', 'lagi', 'tolong', 'bilangin', 'ke', 'sty', 'jangan', 'gonta', 'ganti', 'formasi', 'permainan', 'pak', 'kalo', 'bisa', 'semua', 'pemain', 'keturunan', 'yg', 'ada', 'di', 'line', 'up', 'diturunin', 'semuanya', 'besok', 'di', 'leg', 'ke', 'biar', 'ngga', 'kebantai', 'lagi'];['pak', 'timnas', 'kita', 'keog', 'lagi', 'pak', 'dengan', 'skor', 'mencolok', 'lagi', 'tolong', 'bilangin', 'ke', 'sty', 'jangan', 'gonta', 'ganti', 'formasi', 'permainan', 'pak', 'kalo', 'bisa', 'semua', 'pemain', 'keturunan', 'yg', 'ada', 'di', 'line', 'up', 'diturunin', 'semuanya', 'besok', 'di', 'leg', 'ke', 'biar', 'ngga', 'kebantai', 'lagi'];pak timnas kita keog lagi pak dengan skor mencolok lagi tolong bilangin ke sty jangan gonta ganti formasi permainan pak kalo bisa semua pemain keturunan yg ada di line up diturunin semuanya besok di leg ke biar ngga kebantai lagi;pak timnas kita keog lagi pak dengan skor mencolok lagi tolong bilangin ke sty jangan gonta ganti formasi permainan pak kalo bisa semua pemain keturunan yg ada di line up diturunin semuanya besok di leg ke biar ngga kebantai lagi;pak timnas keog pak skor colok tolong bilangin sty jangan gonta ganti formasi main pak kalo semua main turun ada line up diturunin semua besok leg biar ngga bantai
150;150;<username> <username> carlo ancelotti juga bagus ,tp ketika dia mulai jelek ya d8ganti zidane hasilnya real madrid  tambah keren   PSSI bisa meniru ini ganti STY dgn pelatih baru;negatif;  carlo ancelotti juga bagus tp ketika dia mulai jelek ya dganti zidane hasilnya real madrid tambah keren pssi bisa meniru ini ganti sty dgn pelatih baru;['carlo', 'ancelotti', 'juga', 'bagus', 'tp', 'ketika', 'dia', 'mulai', 'jelek', 'ya', 'dganti', 'zidane', 'hasilnya', 'real', 'madrid', 'tambah', 'keren', 'pssi', 'bisa', 'meniru', 'ini', 'ganti', 'sty', 'dgn', 'pelatih', 'baru'];['carlo', 'ancelotti', 'juga', 'bagus', 'tp', 'ketika', 'dia', 'mulai', 'jelek', 'ya', 'dganti', 'zidane', 'hasilnya', 'real', 'madrid', 'tambah', 'keren', 'pssi', 'bisa', 'meniru', 'ini', 'ganti', 'sty', 'dgn', 'pelatih', 'baru'];carlo ancelotti juga bagus tp ketika dia mulai jelek ya dganti zidane hasilnya real madrid tambah keren pssi bisa meniru ini ganti sty dgn pelatih baru;carlo ancelotti juga bagus tp ketika dia mulai jelek ya dganti zidane hasilnya real madrid tambah keren pssi bisa meniru ini ganti sty dgn pelatih baru;carlo ancelotti bagus tp dia mulai jelek dganti zidane hasil real madrid tambah keren pssi tiru ganti sty dgn latih baru
151;151;formasi 4-2-2-2 yg dicoba coach STY kemaren emang bener-bener baru dan keliatan banyak celahnya. apalagi di babak ke-2 yg sampe mainin Marselino di posisi no. 8 (bukan di no. 10 yg biasa dia main). jadi ya jelas, kacau.  tapi ya itu fungsinya laga uji coba ya, kan? ðŸ˜„;negatif;formasi         yg dicoba coach sty kemaren emang bener bener baru dan keliatan banyak celahnya apalagi di babak ke   yg sampe mainin marselino di posisi no   bukan di no   yg biasa dia main jadi ya jelas kacau tapi ya itu fungsinya laga uji coba ya kan;['formasi', 'yg', 'dicoba', 'coach', 'sty', 'kemaren', 'emang', 'bener', 'bener', 'baru', 'dan', 'keliatan', 'banyak', 'celahnya', 'apalagi', 'di', 'babak', 'ke', 'yg', 'sampe', 'mainin', 'marselino', 'di', 'posisi', 'no', 'bukan', 'di', 'no', 'yg', 'biasa', 'dia', 'main', 'jadi', 'ya', 'jelas', 'kacau', 'tapi', 'ya', 'itu', 'fungsinya', 'laga', 'uji', 'coba', 'ya', 'kan'];['formasi', 'yg', 'dicoba', 'coach', 'sty', 'kemaren', 'emang', 'bener', 'bener', 'baru', 'dan', 'keliatan', 'banyak', 'celahnya', 'apalagi', 'di', 'babak', 'ke', 'yg', 'sampe', 'mainin', 'marselino', 'di', 'posisi', 'no', 'bukan', 'di', 'no', 'yg', 'biasa', 'dia', 'main', 'jadi', 'ya', 'jelas', 'kacau', 'tapi', 'ya', 'itu', 'fungsinya', 'laga', 'uji', 'coba', 'ya', 'kan'];formasi yg dicoba coach sty kemaren emang bener bener baru dan keliatan banyak celahnya apalagi di babak ke yg sampe mainin marselino di posisi no bukan di no yg biasa dia main jadi ya jelas kacau tapi ya itu fungsinya laga uji coba ya kan;formasi yg dicoba coach sty kemaren emang bener bener baru dan keliatan banyak celahnya apalagi di babak ke yg sampe mainin marselino di posisi no bukan di no yg biasa dia main jadi ya jelas kacau tapi ya itu fungsinya laga uji coba ya kan;formasi coba coach sty kemaren emang bener bener baru liat banyak celah babak sampe mainin marselino posisi no bukan di no yg biasa main jadi jelas kacau fungsi laga uji coba ya kan
152;152;<username> <username> STY kelas mana ðŸ˜‚;negatif;  sty kelas mana;['sty', 'kelas', 'mana'];['sty', 'kelas', 'mana'];sty kelas mana;sty kelas mana;sty kelas mana
153;153;"<username> Dengan skuad rasa Eropa"" sepertinya taktik STY malah kurang cocok dengan gaya permainan liga Eropa ya. Bisa jadi STY akan diganti pelatih asal Eropa. Who knows? ðŸ˜Œ""";negatif; dengan skuad rasa eropa sepertinya taktik sty malah kurang cocok dengan gaya permainan liga eropa ya bisa jadi sty akan diganti pelatih asal eropa who knows;['dengan', 'skuad', 'rasa', 'eropa', 'sepertinya', 'taktik', 'sty', 'malah', 'kurang', 'cocok', 'dengan', 'gaya', 'permainan', 'liga', 'eropa', 'ya', 'bisa', 'jadi', 'sty', 'akan', 'diganti', 'pelatih', 'asal', 'eropa', 'who', 'knows'];['dengan', 'skuad', 'rasa', 'eropa', 'sepertinya', 'taktik', 'sty', 'malah', 'kurang', 'cocok', 'dengan', 'gaya', 'permainan', 'liga', 'eropa', 'ya', 'bisa', 'jadi', 'sty', 'akan', 'diganti', 'pelatih', 'asal', 'eropa', 'who', 'knows'];dengan skuad rasa eropa sepertinya taktik sty malah kurang cocok dengan gaya permainan liga eropa ya bisa jadi sty akan diganti pelatih asal eropa who knows;dengan skuad rasa eropa sepertinya taktik sty malah kurang cocok dengan gaya permainan liga eropa ya bisa jadi sty akan diganti pelatih asal eropa who knows;skuad rasa eropa seperti taktik sty malah kurang cocok gaya main liga eropa bisa jadi sty ganti latih asal eropa who knows
154;154;"<username> Dengan skuad rasa Eropa"" sepertinya taktik STY malah kurang cocok dengan gaya permainan liga Eropa ya. Bisa jadi STY akan diganti pelatih asal Eropa. Who knows? ðŸ˜Œ""";negatif; dengan skuad rasa eropa sepertinya taktik sty malah kurang cocok dengan gaya permainan liga eropa ya bisa jadi sty akan diganti pelatih asal eropa who knows;['dengan', 'skuad', 'rasa', 'eropa', 'sepertinya', 'taktik', 'sty', 'malah', 'kurang', 'cocok', 'dengan', 'gaya', 'permainan', 'liga', 'eropa', 'ya', 'bisa', 'jadi', 'sty', 'akan', 'diganti', 'pelatih', 'asal', 'eropa', 'who', 'knows'];['dengan', 'skuad', 'rasa', 'eropa', 'sepertinya', 'taktik', 'sty', 'malah', 'kurang', 'cocok', 'dengan', 'gaya', 'permainan', 'liga', 'eropa', 'ya', 'bisa', 'jadi', 'sty', 'akan', 'diganti', 'pelatih', 'asal', 'eropa', 'who', 'knows'];dengan skuad rasa eropa sepertinya taktik sty malah kurang cocok dengan gaya permainan liga eropa ya bisa jadi sty akan diganti pelatih asal eropa who knows;dengan skuad rasa eropa sepertinya taktik sty malah kurang cocok dengan gaya permainan liga eropa ya bisa jadi sty akan diganti pelatih asal eropa who knows;skuad rasa eropa seperti taktik sty malah kurang cocok gaya main liga eropa bisa jadi sty ganti latih asal eropa who knows
155;155;<username> <username> memang akhir perjalanan STY bentar lagi keknya bang;negatif;  memang akhir perjalanan sty bentar lagi keknya bang;['memang', 'akhir', 'perjalanan', 'sty', 'bentar', 'lagi', 'keknya', 'bang'];['memang', 'akhir', 'perjalanan', 'sty', 'bentar', 'lagi', 'keknya', 'bang'];memang akhir perjalanan sty bentar lagi keknya bang;memang akhir perjalanan sty bentar lagi keknya bang;memang akhir jalan sty bentar kek bang
156;156;<username> NADEO main di tiga match kualifikasi piala Asia lalu dan melakukan banyak save lawan Kuwait dan Oman. Hanya karena kesalahan lawan Irak lalu pdhal beknya bapuk. STY ga bijak saat itu. Setidaknya dia dipanggil ke Asia entah jadi kiper 1,2 atau 3. Lagian diklub lagi perfome;negatif; nadeo main di tiga match kualifikasi piala asia lalu dan melakukan banyak save lawan kuwait dan oman hanya karena kesalahan lawan irak lalu pdhal beknya bapuk sty ga bijak saat itu setidaknya dia dipanggil ke asia entah jadi kiper     atau   lagian diklub lagi perfome;['nadeo', 'main', 'di', 'tiga', 'match', 'kualifikasi', 'piala', 'asia', 'lalu', 'dan', 'melakukan', 'banyak', 'save', 'lawan', 'kuwait', 'dan', 'oman', 'hanya', 'karena', 'kesalahan', 'lawan', 'irak', 'lalu', 'pdhal', 'beknya', 'bapuk', 'sty', 'ga', 'bijak', 'saat', 'itu', 'setidaknya', 'dia', 'dipanggil', 'ke', 'asia', 'entah', 'jadi', 'kiper', 'atau', 'lagian', 'diklub', 'lagi', 'perfome'];['nadeo', 'main', 'di', 'tiga', 'match', 'kualifikasi', 'piala', 'asia', 'lalu', 'dan', 'melakukan', 'banyak', 'save', 'lawan', 'kuwait', 'dan', 'oman', 'hanya', 'karena', 'kesalahan', 'lawan', 'irak', 'lalu', 'pdhal', 'beknya', 'bapuk', 'sty', 'ga', 'bijak', 'saat', 'itu', 'setidaknya', 'dia', 'dipanggil', 'ke', 'asia', 'entah', 'jadi', 'kiper', 'atau', 'lagian', 'diklub', 'lagi', 'perfome'];nadeo main di tiga match kualifikasi piala asia lalu dan melakukan banyak save lawan kuwait dan oman hanya karena kesalahan lawan irak lalu pdhal beknya bapuk sty ga bijak saat itu setidaknya dia dipanggil ke asia entah jadi kiper atau lagian diklub lagi perfome;nadeo main di tiga match kualifikasi piala asia lalu dan melakukan banyak save lawan kuwait dan oman hanya karena kesalahan lawan irak lalu pdhal beknya bapuk sty ga bijak saat itu setidaknya dia dipanggil ke asia entah jadi kiper atau lagian diklub lagi perfome;nadeo main tiga match kualifikasi piala asia lalu laku banyak save lawan kuwait om karena salah lawan irak lalu pdhal bek bapuk sty ga bijak itu dia panggil asia entah jadi kiper lagi klub perfome
157;157;Saatnya dibehentikan. Bukan STY yg tak bagus. SDM sepak bola kita yg tidak kuncung muncul krn pembinaan yg masih asal. Sekaliber apapun pelatih akan mentok pd akhirnya. PR besar, Pembinaan. Kurikulum Sekolah Sepak Bola harus ada. Jgn usia muda gila kompetisi. Paham <username>?;negatif;saatnya dibehentikan bukan sty yg tak bagus sdm sepak bola kita yg tidak kuncung muncul krn pembinaan yg masih asal sekaliber apapun pelatih akan mentok pd akhirnya pr besar pembinaan kurikulum sekolah sepak bola harus ada jgn usia muda gila kompetisi paham ;['saatnya', 'dibehentikan', 'bukan', 'sty', 'yg', 'tak', 'bagus', 'sdm', 'sepak', 'bola', 'kita', 'yg', 'tidak', 'kuncung', 'muncul', 'krn', 'pembinaan', 'yg', 'masih', 'asal', 'sekaliber', 'apapun', 'pelatih', 'akan', 'mentok', 'pd', 'akhirnya', 'pr', 'besar', 'pembinaan', 'kurikulum', 'sekolah', 'sepak', 'bola', 'harus', 'ada', 'jgn', 'usia', 'muda', 'gila', 'kompetisi', 'paham'];['saatnya', 'dibehentikan', 'bukan', 'sty', 'yg', 'tak', 'bagus', 'sdm', 'sepak', 'bola', 'kita', 'yg', 'tidak', 'kuncung', 'muncul', 'krn', 'pembinaan', 'yg', 'masih', 'asal', 'sekaliber', 'apapun', 'pelatih', 'akan', 'mentok', 'pd', 'akhirnya', 'pr', 'besar', 'pembinaan', 'kurikulum', 'sekolah', 'sepak', 'bola', 'harus', 'ada', 'jgn', 'usia', 'muda', 'gila', 'kompetisi', 'paham'];saatnya dibehentikan bukan sty yg tak bagus sdm sepak bola kita yg tidak kuncung muncul krn pembinaan yg masih asal sekaliber apapun pelatih akan mentok pd akhirnya pr besar pembinaan kurikulum sekolah sepak bola harus ada jgn usia muda gila kompetisi paham;saatnya dibehentikan bukan sty yg tak bagus sdm sepak bola kita yg tidak kuncung muncul krn pembinaan yg masih asal sekaliber apapun pelatih akan mentok pd akhirnya pr besar pembinaan kurikulum sekolah sepak bola harus ada jgn usia muda gila kompetisi paham;saat dibehentikan bukan sty tak bagus sdm sepak bola kuncung muncul krn bina yg masih asal kaliber apa latih mentok pd akhir pr besar bina kurikulum sekolah sepak bola ada jgn usia muda gila kompetisi paham
